,summary_text,sentiment,sentiment score,intent,intent score
403, I called to dispute a charge XX/XX/19. The charge was pending a note was placed on the account . I received an ALERT today assuming that charge has posted . The dispute is valid XXXX XXXX {$60.00} I paid up front for services not rendered Claim # XXXX .,NEGATIVE,0.9875912666320801,Functionality Concern,0.28517377376556396
404," ""JPMCB Card Services, masquerading as JP Morgan Chase, put {$400.00} on my credit report and did so fraudently"" ""XXXX sent a cheap battery in place of the real bicycle battery I ordered and tried to say they sent the right one. They even sent Capital One Bank a picture of the right battery!! Capital One first credited my account for the money, but then recharged it. When I sent them all the pictures that they requested and all of documentation, it seemed it just wasnt",NEGATIVE,0.9995077848434448,Overcharged,0.5841831564903259
405," Chase Sapphire Visa card I've had for several years to buy some concert tickets multiple times without success . I spoke with the company at least four times about the problem, but it still didn't work . I believe they refused the charge because they didn't want me to get the reward points .",NEGATIVE,0.9993265867233276,Functionality Concern,0.4769119322299957
406," American Express website states: """" If you cancel your booking, Points will be returned in the form of statement credit '' American Express is not honoring that online statement . Why do I have to pay for the flight AND a {$200.00} change fee to get my PWP back as is posted online under the heading : More about American Express Membership Rewards Points .",NEGATIVE,0.9988206028938293,Overcharged,0.4348972737789154
407, Received a new credit card that I did not request the card . The card was sent from Keybank Card Ops . Citibank closed all my credit accounts including where I was an authorized user . After reviewing my credit reports I found NO deragotry information in the credit report .,NEGATIVE,0.99650639295578,Quit Services,0.2584768831729889
408," This is in regard to a debit card called access 360 issued by 53rd bank . In XX/XX/2018 i discovered though use of my app that there was money missing from my access 360 card ending in XXXX (this account has been closed) After calling their dispute department i find out they took back the temporary credit as they had ruled in favor of the merchant, and sent me a letter claiming why they made such ruling .",NEGATIVE,0.9979411959648132,Overcharged,0.4160206615924835
409," The company site and the TV ad explicitly state there is No Interest if Paid in Full within 12 Months . The first time I received a bill, I was charged a late fees, even though I made a first payment before it was due on XX/XX/2019 . Payments could only be made through a Non-Wells checking account, and the online website/app you can not pay by debit/credit, money order, only checking account .",NEGATIVE,0.9986781477928162,Overcharged,0.5347750782966614
410," Due to the COVID-19 Pandemic it was not possible to use the credit card in person at the store . After paying my balance in full on the due date, the next day I was charged a late payment fee with interest added . The website is not working, and when I log in it tells me that my user and password are not valid . I explained the software system problem to Victoria 's Secret credit card .",NEGATIVE,0.9997523427009583,Overcharged,0.5938031077384949
411," On XX/XX/19 I placed an online order with a company XXXX XXXXXXXX California . This order was for a regularly stocked motorcycle part, and should have shipped within 30 days . After failed attempts to contact the seller after this date, I canceled my order . A temporary credit was issued by Navy Federal Credit Union . A rep CHANGED MY REPORT from fraud to a dispute . USAA DECIDE IT WAS FRAUD as I REPORTED USAA CLAIMS I DID NOT report fraud . One and a",NEGATIVE,0.9997203946113586,Overcharged,0.45388418436050415
412," I called synchrony because I kept getting my date changed wrong . I kept telling him that calling is hard due to a XXXX ( XXXX ) and needed reasonable accommodation to have him send a secure message . Eventually, I got passed to an agent that took the extra 5 minutes to understand what I was saying .",NEGATIVE,0.9996979236602783,Security Concern,0.6162002682685852
413," ""I have never consented to your communication on my credit reports,"" says victim of fraud . ""You have 15 days to send to me confirmation in writing that you are ceasing sharing this information"" Credit reporting agencies are non-affiliated 3rd parties . ""Time is running out of the essence of the american, American, Best, and Best, XXXX""",NEGATIVE,0.9994022846221924,Functionality Concern,0.304730087518692
414, Synchrony Networks has fraudulently charged me with nonsense fees and late charges . I had been paying the installments every month regularly and have already paid more than the principal amount . After closing the account they still keep . Fraudulently charging the fees . This needs to be stopped .,NEGATIVE,0.9994938373565674,Overcharged,0.7392918467521667
